    if (curr_node->next == NULL) {
        printf("Element %d not found in the list.\n", data);
        return;
    }
    struct node* temp = curr_node->next;
    curr_node->next = curr_node->next->next;
    free(temp);
}

void print_list(struct node* head) {
    if (head == NULL) {
        printf("List is empty.\n");
    } else {
        struct node* curr_node = head;
        printf("List: ");
        while (curr_node != NULL) {
            printf("%d ", curr_node->data);
            curr_node = curr_node->next;
        }
        printf("\n");
    }
}

int main() {
    struct node* head = NULL;
    insert_at_end(&head, 1);
    insert_at_end(&head, 2);
    insert_at_end(&head, 3);
    insert_at_end(&head, 4);
    print_list(head);
    delete_node(&head, 3);
    print_list(head);
    delete_node(&head, 5);
    print_list(head);
    return 0;
}`,`/* This file was generated by the Hex-Rays decompiler version 8.3.0.230608.
   Copyright (c) 2007-2021 Hex-Rays <info@hex-rays.com>

   Detected compiler: Visual C++
*/

#include <windows.h>
#include <defs.h>


//-------------------------------------------------------------------------
// Function declarations

__int64 __fastcall insert_at_end(_QWORD, _QWORD); // weak
__int64 __fastcall delete_node(_QWORD, _QWORD); // weak
__int64 __fastcall print_list(_QWORD); // weak
int __fastcall main(int argc, const char **argv, const char **envp);
__int64 __fastcall _main(_QWORD, _QWORD, _QWORD); // weak


//----- (00000001400017AB) ----------------------------------------------------
int __fastcall main(int argc, const char **argv, const char **envp)
{
  __int64 v4; // [rsp+28h] [rbp-8h] BYREF

  _main(argc, argv, envp);
  v4 = 0i64;
  insert_at_end(&v4, 1i64);
  insert_at_end(&v4, 2i64);
  insert_at_end(&v4, 3i64);
  insert_at_end(&v4, 4i64);
  print_list(v4);
  delete_node(&v4, 3i64);
  print_list(v4);
  delete_node(&v4, 5i64);
  print_list(v4);
  return 0;
}
// 1400015C9: using guessed type __int64 __fastcall insert_at_end(_QWORD, _QWORD);
// 140001638: using guessed type __int64 __fastcall delete_node(_QWORD, _QWORD);
// 14000172E: using guessed type __int64 __fastcall print_list(_QWORD);
// 140001910: using guessed type __int64 __fastcall _main(_QWORD, _QWORD, _QWORD);

// nfuncs=141 queued=1 decompiled=1 lumina nreq=0 worse=0 better=0
// ALL OK, 1 function(s) have been successfully decompiled
`
`//FormAI DATASET v1.0 Category: Procedurally Generated Maze ; Style: complex
#include <stdio.h>
#include <stdlib.h>
#include <time.h>

#define ROW_SIZE 10
#define COL_SIZE 10

void generateMaze(int maze[ROW_SIZE][COL_SIZE], int row, int col)
{
    int i, j;

    // Initialize the maze with walls
    for (i = 0; i < row; i++) {
        for (j = 0; j < col; j++) {
            maze[i][j] = 1;
        }
    }

    // Generate random starting point
    srand(time(NULL));
    int startX = rand() % row;
    int startY = rand() % col;

    // Mark starting point as visited
    maze[startX][startY] = 0;

    // Generate maze using depth-first search algorithm
    int currentX = startX;
    int currentY = startY;
    int visitedCount = 1;

    while (visitedCount < row * col) {
        int possibleMoves[4][2] = {
            {currentX - 1, currentY}, // Move up
            {currentX, currentY + 1}, // Move right
            {currentX + 1, currentY}, // Move down
            {currentX, currentY - 1}  // Move left
        };

        // Shuffle the possible moves
        for (i = 0; i < 4; i++) {
            int randomIndex = rand() % 4;
            int tempX = possibleMoves[i][0];
            int tempY = possibleMoves[i][1];
            possibleMoves[i][0] = possibleMoves[randomIndex][0];
            possibleMoves[i][1] = possibleMoves[randomIndex][1];
            possibleMoves[randomIndex][0] = tempX;
            possibleMoves[randomIndex][1] = tempY;
        }

        // Try to move in each direction
        int moveSuccessful = 0;
        for (i = 0; i < 4; i++) {
            int moveX = possibleMoves[i][0];
            int moveY = possibleMoves[i][1];

            if (moveX >= 0 && moveX < row && moveY >= 0 && moveY < col && maze[moveX][moveY] != 0) {
                // Move is valid
                maze[moveX][moveY] = 0;
                currentX = moveX;
                currentY = moveY;
                visitedCount += 1;
                moveSuccessful = 1;
                break;
            }
        }

        // If no move was successful, backtrack
        if (!moveSuccessful) {
            for (i = 0; i < 4; i++) {
                int moveX = possibleMoves[i][0];
                int moveY = possibleMoves[i][1];

                if (moveX >= 0 && moveX < row && moveY >= 0 && moveY < col && maze[moveX][moveY] == 0) {
                    currentX = moveX;
                    currentY = moveY;
                    break;
                }
            }
        }
    }

    // Add entrance and exit to the maze
    maze[startX][startY] = -1;
    int exitX;
    int exitY;
    if (startX == 0) {
        exitX = rand() % row;
        exitY = col - 1;
    } else if (startX == row - 1) {
        exitX = rand() % row;
        exitY = 0;
    } else if (startY == 0) {
        exitX = row - 1;
        exitY = rand() % col;
    } else {
        exitX = 0;
        exitY = rand() % col;
    }
    maze[exitX][exitY] = -2;
}

void printMaze(int maze[ROW_SIZE][COL_SIZE], int row, int col)
{
    int i, j;

    for (i = 0; i < row; i++) {
        for (j = 0; j < col; j++) {
            if (maze[i][j] == 1) {
                printf("#");
            } else if (maze[i][j] == 0) {
                printf(" ");
            } else if (maze[i][j] == -1) {
                printf("S");
            } else if (maze[i][j] == -2) {
                printf("E");
            }
        }
        printf("\n");
    }
}

int main()
{
    int maze[ROW_SIZE][COL_SIZE];
    generateMaze(maze, ROW_SIZE, COL_SIZE);
    printMaze(maze, ROW_SIZE, COL_SIZE);
    return 0;
}`,`/* This file was generated by the Hex-Rays decompiler version 8.3.0.230608.
   Copyright (c) 2007-2021 Hex-Rays <info@hex-rays.com>

   Detected compiler: Visual C++
*/

#include <windows.h>
#include <defs.h>


//-------------------------------------------------------------------------
// Function declarations

__int64 __fastcall generateMaze(_QWORD, _QWORD, _QWORD); // weak
__int64 __fastcall printMaze(_QWORD, _QWORD, _QWORD); // weak
int __fastcall main(int argc, const char **argv, const char **envp);
__int64 __fastcall _main(_QWORD, _QWORD, _QWORD); // weak


//----- (0000000140001AB3) ----------------------------------------------------
int __fastcall main(int argc, const char **argv, const char **envp)
{
  char v4[400]; // [rsp+20h] [rbp-60h] BYREF

  _main(argc, argv, envp);
  generateMaze(v4, 10i64, 10i64);
  printMaze(v4, 10i64, 10i64);
  return 0;
}
// 1400015B0: using guessed type __int64 __fastcall generateMaze(_QWORD, _QWORD, _QWORD);
// 140001961: using guessed type __int64 __fastcall printMaze(_QWORD, _QWORD, _QWORD);
// 140001BC0: using guessed type __int64 __fastcall _main(_QWORD, _QWORD, _QWORD);

// nfuncs=143 queued=1 decompiled=1 lumina nreq=0 worse=0 better=0
// ALL OK, 1 function(s) have been successfully decompiled
`
`//FormAI DATASET v1.0 Category: Image Editor ; Style: introspective
#include <stdio.h>
#include <stdlib.h>

int main()
{
    // Display a Welcome Message
    printf("Welcome to my Image Editor!\n\n");

    // Ask the user for the file name
    char file_name[50];
    printf("Enter the file name: ");
    scanf("%s", file_name);

    // Open the input file
    FILE *input_file;
    input_file = fopen(file_name, "r");

    // Check if the input file exists
    if (input_file == NULL) {
        printf("Error: The file \"%s\" does not exist or could not be opened.\n", file_name);
        exit(1);
    }

    // Ask the user for the output file name
    char output_file_name[50];
    printf("Enter the output file name: ");
    scanf("%s", output_file_name);

    // Open the output file
    FILE *output_file;
    output_file = fopen(output_file_name, "w");

    // Check if the output file was successfully created
    if (output_file == NULL) {
        printf("Error: The output file \"%s\" could not be created.\n", output_file_name);
        exit(1);
    }

    // Read the contents of the input file and write it to the output file
    char c;
    while ((c = fgetc(input_file)) != EOF) {
        fputc(c, output_file);
    }

    // Close the input and output files
    fclose(input_file);
    fclose(output_file);

    // Display a message that the image has been successfully edited
    printf("The image has been successfully edited!\n");

    return 0;
}`,`/* This file was generated by the Hex-Rays decompiler version 8.3.0.230608.
   Copyright (c) 2007-2021 Hex-Rays <info@hex-rays.com>

   Detected compiler: Visual C++
*/

#include <windows.h>
#include <defs.h>


//-------------------------------------------------------------------------
// Function declarations

int scanf(const char *const Format, ...);
int printf(const char *const Format, ...);
int __fastcall main(int argc, const char **argv, const char **envp);
__int64 __fastcall _main(_QWORD, _QWORD, _QWORD); // weak
// int __cdecl fputc(int Character, FILE *Stream);
// FILE *__cdecl fopen(const char *FileName, const char *Mode);
// int __cdecl fgetc(FILE *Stream);
// int __cdecl fclose(FILE *Stream);
// void __cdecl __noreturn exit(int Code);


//----- (00000001400015E2) ----------------------------------------------------
int __fastcall main(int argc, const char **argv, const char **envp)
{
  char v4[64]; // [rsp+20h] [rbp-90h] BYREF
  char FileName[63]; // [rsp+60h] [rbp-50h] BYREF
  char v6; // [rsp+9Fh] [rbp-11h]
  FILE *Stream; // [rsp+A0h] [rbp-10h]
  FILE *v8; // [rsp+A8h] [rbp-8h]

  _main(argc, argv, envp);
  printf("Welcome to my Image Editor!\n\n");
  printf("Enter the file name: ");
  scanf("%s", FileName);
  v8 = fopen(FileName, "r");
  if ( !v8 )
  {
    printf("Error: The file \"%s\" does not exist or could not be opened.\n", FileName);
    exit(1);
  }
  printf("Enter the output file name: ");
  scanf("%s", v4);
  Stream = fopen(v4, "w");
  if ( !Stream )
  {
    printf("Error: The output file \"%s\" could not be created.\n", v4);
    exit(1);
  }
  while ( 1 )
  {
    v6 = fgetc(v8);
    if ( v6 == -1 )
      break;
    fputc(v6, Stream);
  }
  fclose(v8);
  fclose(Stream);
  printf("The image has been successfully edited!\n");
  return 0;
}
// 1400017E0: using guessed type __int64 __fastcall _main(_QWORD, _QWORD, _QWORD);

// nfuncs=179 queued=1 decompiled=1 lumina nreq=0 worse=0 better=0
// ALL OK, 1 function(s) have been successfully decompiled
`
`//FormAI DATASET v1.0 Category: Digital Auction System ; Style: introspective
/* 
   A Digital Auction System using C programming language. 
   This program is an example of what the backend architecture of an auction system can look like.
*/

#include <stdio.h>
#include <stdlib.h>
#include <string.h>

#define MAX_BIDDERS 100
#define MAX_ITEMS 50

// Struct for storing information about an item
typedef struct {
    char name[50];
    int starting_bid;
    int current_bid;
    char highest_bidder[50];
} Item;

// Struct for storing information about a user/bidder
typedef struct {
    char name[50];
    int balance;
    int num_bids_made;
} Bidder;

// Global variables
Item items[MAX_ITEMS];
Bidder bidders[MAX_BIDDERS];
int num_items = 0;
int num_bidders = 0;

// Function for adding a new item to the auction
void add_item() {
    if (num_items == MAX_ITEMS) {
        printf("Maximum number of items reached. No more can be added.\n");
        return;
    }
    
    Item new_item;
    printf("Enter the name of the item: ");
    fgets(new_item.name, 50, stdin);
    printf("Enter the starting bid: ");
    scanf("%d", &new_item.starting_bid);
    new_item.current_bid = new_item.starting_bid;
    strcpy(new_item.highest_bidder, "None");
    getchar(); // Consume the newline character left behind by scanf
    
    items[num_items] = new_item;
    num_items++;
    printf("Item successfully added to the auction.\n");
}

// Function for displaying all items currently in the auction
void view_items() {
    printf("%-25s %-15s %-15s\n", "ITEM", "CURRENT BID", "HIGHEST BIDDER");
    for (int i = 0; i < num_items; i++) {
        printf("%-25s %-15d %-15s\n", items[i].name, items[i].current_bid, items[i].highest_bidder);
    }
}

// Function for adding a new bidder to the auction
void add_bidder() {
    if (num_bidders == MAX_BIDDERS) {
        printf("Maximum number of bidders reached. No more can be added.\n");
        return;
    }
    
    Bidder new_bidder;
    printf("Enter the name of the bidder: ");
    fgets(new_bidder.name, 50, stdin);
    printf("Enter the starting balance: ");
    scanf("%d", &new_bidder.balance);
    getchar(); // Consume the newline character left behind by scanf
    
    bidders[num_bidders] = new_bidder;
    num_bidders++;
    printf("Bidder successfully added to the auction.\n");
}

// Function for displaying all bidders currently in the auction
void view_bidders() {
    printf("%-25s %-15s %-15s\n", "BIDDER", "BALANCE", "BIDS MADE");
    for (int i = 0; i < num_bidders; i++) {
        printf("%-25s %-15d %-15d\n", bidders[i].name, bidders[i].balance, bidders[i].num_bids_made);
    }
}

// Function for a bidder to place a bid on an item
void place_bid() {
    if (num_items == 0) {
        printf("No items currently in the auction.\n");
        return;
    }
    
    char item_name[50];
    printf("Enter the name of the item: ");
    fgets(item_name, 50, stdin);
    int item_index = -1;
    for (int i = 0; i < num_items; i++) {
        if (strcmp(item_name, items[i].name) == 0) {
            item_index = i;
            break;
        }
    }
    if (item_index == -1) {
        printf("Item not found.\n");
        return;
    }
    
    int bidder_index = -1;
